timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Sat Nov 09 18:52:21 +0000 2019,1193239922926178304,"I recommend that Nervous Nancy Pelosi (who backed up Schiff’s lie), Shifty Adam Schiff, Sleepy Joe Biden, the Whist… https://t.co/Cr0QMfQo3t",True,[],[],24274,89495,,en,popular,nervous,realDonaldTrump,Donald J. Trump,66707151,6,46004
Sat Nov 09 21:12:32 +0000 2019,1193275198960816129,people who watch #TheGoodPlace: who else is nervous cuz we're on the last day of the experiment with seven more epi… https://t.co/sSVG4yYx02,True,"[{'text': 'TheGoodPlace', 'indices': [17, 30]}]",[],79,1163,,en,popular,nervous,crissles,employee of the bearimy,184915,8396,6635
Sat Nov 09 09:50:00 +0000 2019,1193103437371711489,"Am told mood among Tory candidates is ‘Midlands and North pretty chipper, Scots more bullish than expected, Welsh e… https://t.co/H4DKvhhl4Q",True,[],[],84,221,False,en,popular,nervous,JGForsyth,James Forsyth,74698,62,14688
Mon Nov 11 04:14:39 +0000 2019,1193743817108647938,"I got my tickets!! So nervous 😬 

#EXplOrationInMalaysia",False,"[{'text': 'EXplOrationInMalaysia', 'indices': [34, 56]}]",[],0,0,,en,recent,nervous,joannekte01,KTE,446,15016,4526
Mon Nov 11 04:14:33 +0000 2019,1193743794488758272,Never felt this nervous 😣,False,[],[],0,0,,en,recent,nervous,_balkimi,sumpah ter,206,15496,22295
Mon Nov 11 04:14:25 +0000 2019,1193743760078848000,Nervous https://t.co/NufcSsiwQw,False,[],[],0,0,False,en,recent,nervous,linebbrito,𝕷𝖆𝖗𝖆𝖎𝖆𝖑𝖆𝖗𝖆𝖎𝖆 𝖙𝖈𝖍𝖚𝖗𝖚𝖗𝖚,439,15484,42781
Mon Nov 11 04:14:20 +0000 2019,1193743737450565639,JaVale makes me nervous.,False,[],[],0,0,,en,recent,nervous,TheWorldOf_CJ,👑Madame CJ👑,3288,39162,286661
Mon Nov 11 04:14:09 +0000 2019,1193743693506854913,Yoo why r ppl liking this stop liking this ur making me nervous ppl never look at my tweets stOooooOoOop https://t.co/LtpbWnPIBA,False,[],[],0,0,False,en,recent,nervous,taioten,©️arla,222,27224,23602
Mon Nov 11 04:14:01 +0000 2019,1193743657721106432,aww Caleb was nervous https://t.co/lGKuZDBLvx,False,[],[],0,1,False,en,recent,nervous,gressunshine,Dul,541,3930,18054
Mon Nov 11 04:13:57 +0000 2019,1193743639530352648,I’m nervous,False,[],[],0,1,,en,recent,nervous,Bykorf,🇺🇸🇺🇸🇺🇸,138,5654,7320
Mon Nov 11 04:13:50 +0000 2019,1193743612665901056,"“When you get ill do not get nervous about it and try as much as possible to be hopeful.” 
Hazrat Ali Ibn Abu-Talib A.S",False,[],[],0,0,,en,recent,nervous,HOPE4NEWS,HOPE NEWS MEDIA,0,1,80
Mon Nov 11 04:13:48 +0000 2019,1193743604939939840,#Cowboys I need to be held right now. I’m nervous,False,"[{'text': 'Cowboys', 'indices': [0, 8]}]",[],0,0,,en,recent,nervous,Oh_Katie_Babie,✭ Katie ✭,663,5804,4908
Mon Nov 11 04:13:39 +0000 2019,1193743566213918722,This game has me nervous,False,[],[],0,0,,en,recent,nervous,joshua_mechell,josh ♻️,1213,7133,23509
Mon Nov 11 04:13:31 +0000 2019,1193743533204791296,I really need to start sharing my location with atleast one person. All this sex trafficking talk got me nervous.,False,[],[],0,0,,en,recent,nervous,HerName_Lexii,Lex 🎈,1089,6979,19766
