timestamp,id,text,truncated,hashtags,symbols,retweet_count,favorite_count,possibly_sensitive_link,lang,result_type,filtered_for,user_handle,user_name,user_follower_count,user_favorites_count,user_lifetime_interactions
Mon Nov 11 00:07:54 +0000 2019,1193681722975674368,"BREAKING: Trump has fired Lt Col Vindman, whose damning testimony confirmed Trump tried to bribe and extort Ukraine… https://t.co/GPe2p9p2cX",True,[],[],21352,52335,,en,popular,disgusting,funder,Scott Dworkin,539306,109507,220199
Sun Nov 10 14:39:02 +0000 2019,1193538560042950657,The “whistleblower” &amp; all of his supposed sources should testify &amp; answer GOP questions. Schiff blocking this would… https://t.co/2nXDL7JJyO,True,[],[],7778,20544,,en,popular,disgusting,RepLeeZeldin,Lee Zeldin,137117,27,2628
Sun Nov 10 14:41:38 +0000 2019,1193539217386856450,"A disgusting, filthy attack by an utterly failed excuse for a human being. This disgraceful, baseless attack on a g… https://t.co/xkbj6gAlQh",True,[],[],2577,6651,False,en,popular,disgusting,dbongino,Dan Bongino,1285434,54818,54230
Mon Nov 11 03:42:59 +0000 2019,1193735850657337346,Honestly fuck anyone who still supports seungri in any way. disgusting bro.,False,[],[],0,0,,en,recent,disgusting,allforwoodz,cassie,4204,4745,21923
Mon Nov 11 03:42:56 +0000 2019,1193735835461574660,It's very disgusting https://t.co/s55AfxbOZd,False,[],[],0,0,False,en,recent,disgusting,xROMYROMEx,Rome,1456,1556,114062
Mon Nov 11 03:42:39 +0000 2019,1193735763273216000,Any artist who makes a got women set and doesn’t include Arya is disgusting to me idc I hate them and I will report… https://t.co/6eYPYP3fOF,True,[],[],0,0,,en,recent,disgusting,princesaforgie,Arya/Gendry 4 America 2020 ⚔️⚒,104,9866,7765
Mon Nov 11 03:42:34 +0000 2019,1193735745502171136,The last thing he remembered before diving into the Burial Mounds were two things. Reaching for Wei Ying. And black… https://t.co/wSCv5Rbyq8,True,[],[],0,0,,en,recent,disgusting,LanZhanBun,Lαɳ Zԋαn @CorruptedLWJ 100 follower event!,100,376,1195
Mon Nov 11 03:42:15 +0000 2019,1193735665915056129,"End eating dolphin meat, end eating whale meat, END EATING ALL MEAT! Meat eaters are DISGUSTING! #Tweet4Taiji #TheCove #SeaShepherd",False,"[{'text': 'Tweet4Taiji', 'indices': [97, 109]}, {'text': 'TheCove', 'indices': [110, 118]}, {'text': 'SeaShepherd', 'indices': [119, 131]}]",[],0,0,,en,recent,disgusting,Kindly_Vegan,Kindly Vegan,319,0,81849
Mon Nov 11 03:42:14 +0000 2019,1193735658130436096,At least %80 of us here at #Tweet4Taiji are vegan people. We hate people who eat meat. They are disgusting and brutal people. #thecove,False,"[{'text': 'Tweet4Taiji', 'indices': [27, 39]}, {'text': 'thecove', 'indices': [126, 134]}]",[],0,0,,en,recent,disgusting,ValentineMouses,Valentine Mouse,129,0,89748
Mon Nov 11 03:42:05 +0000 2019,1193735620587220993,adults projecting their trauma on theit children like this is so fucking disgusting. when that baby said “I’m sorry… https://t.co/05A9ylETlx,True,[],[],0,0,True,en,recent,disgusting,lWSPIDEY,g,5988,30079,40270
Mon Nov 11 03:41:55 +0000 2019,1193735579495735298,"people talk shit and say that kara and alex shouldn’t be together (I think that they should be together more), and… https://t.co/fAyDNbtqQ7",True,[],[],0,1,,en,recent,disgusting,supergirlshope,kiley 🧸,210,36104,9213
Mon Nov 11 03:41:33 +0000 2019,1193735488240140288,boys that have gfs &amp; post them on snap &amp; LITERALLY still comment on other girls posts saying nasty things are pure… https://t.co/dUQxAVrHbH,True,[],[],0,1,,en,recent,disgusting,ClaudiaLOrtega,horchata,328,35291,23892
Mon Nov 11 03:41:31 +0000 2019,1193735477574148096,This vile disgusting waste tweeting this out is all you need to know about the coup in Bolivia. https://t.co/OGHdY8MrVp,False,[],[],0,0,False,en,recent,disgusting,gmejimmmy,Yim,473,50974,44925
Mon Nov 11 03:41:25 +0000 2019,1193735452899061762,white people are disgusting,False,[],[],0,0,,en,recent,disgusting,memechark,michael ☾,818,92415,58423
Mon Nov 11 03:41:13 +0000 2019,1193735403137716231,How you can call a woman “makhluk betina”... doxxing abis2an pula. Literally what the girls do are just breathing.… https://t.co/uknJktQrSd,True,[],[],0,0,False,en,recent,disgusting,__gpp,chimmy’s mom-ager,432,7629,16598
